"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Nick Hagadone","Indians","0","0","3.56","0","1","0","1.0","1","0","0","1","0","1.25","10.16","3.71","3.78","0.0","0.1","1351"
"Ryan Newell","","0","0","3.73","0","1","0","1.0","1","0","0","1","0","1.34","7.69","3.34","3.79","0.0","0.1","sa658029"
"Hector Neris","Phillies","3","3","3.68","0","58","11","58.0","49","24","7","65","23","1.25","10.17","3.64","3.79","0.4","0.4","11804"
"Matt Harvey","Mets","8","8","3.89","21","21","0","128.0","127","55","15","113","32","1.24","7.97","2.24","3.79","2.2","1.6","11713"
"Kenta Maeda","Dodgers","8","7","3.76","23","23","0","128.0","119","53","17","124","34","1.20","8.73","2.38","3.79","2.1","1.8","18498"
"Tyler Rogers","","0","0","3.54","0","1","0","1.0","1","0","0","1","0","1.38","7.27","3.74","3.79","0.0","0.1","sa739036"
"Jose Torres","Padres","0","0","3.61","0","1","0","1.0","1","0","0","1","0","1.32","9.51","3.95","3.79","0.0","0.1","14957"
"Barrett Astin","Reds","1","1","3.62","0","18","0","18.0","17","7","2","16","6","1.30","8.22","3.16","3.79","0.1","0.1","14812"
"Shawn Armstrong","Indians","1","1","3.60","0","27","0","27.0","22","11","3","32","14","1.33","10.65","4.66","3.79","0.3","0.2","12857"
"Mike Broadway","Giants","0","0","3.68","0","1","0","1.0","1","0","0","1","0","1.28","8.72","3.34","3.79","0.0","0.1","9894"
"Neil Ramirez","Giants","2","1","3.68","0","31","0","31.0","26","13","3","34","14","1.28","9.91","4.03","3.80","0.2","0.1","7677"
"Sergio Romo","Dodgers","2","2","3.68","0","48","1","48.0","44","20","6","48","15","1.21","8.96","2.71","3.80","0.4","0.3","9817"
"Paco Rodriguez","Dodgers","0","0","3.54","0","1","0","1.0","1","0","0","1","0","1.32","9.13","3.80","3.80","0.0","0.1","13398"
"Edubray Ramos","Phillies","2","2","3.76","0","40","0","40.0","36","17","5","43","14","1.23","9.69","3.06","3.80","0.3","0.3","16086"
"Fernando Nieve","","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.30","9.31","3.60","3.80","0.0","0.1","2173"
"Neftali Feliz","Brewers","3","3","3.82","0","57","25","57.0","49","24","7","66","23","1.27","10.56","3.65","3.80","0.6","0.4","18"
"Joe Blanton","Nationals","2","2","3.88","0","49","0","49.0","47","21","6","47","14","1.26","8.77","2.66","3.80","0.3","0.2","4849"
"Dario Alvarez","Rangers","1","1","3.67","0","22","0","22.0","19","9","3","26","10","1.29","10.56","4.01","3.80","0.2","0.2","14239"
"Jamey Wright","Dodgers","0","0","3.67","0","1","0","1.0","1","0","0","1","0","1.35","7.53","3.27","3.80","0.0","0.1","715"
"Nick Goody","Indians","2","1","3.68","0","31","0","31.0","26","13","4","36","12","1.22","10.34","3.53","3.81","0.3","0.3","13685"
"Kameron Loe","Braves","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.32","7.05","2.52","3.81","0.0","0.1","4422"
"A.J. Schugel","Pirates","1","1","3.88","0","22","0","22.0","22","10","2","19","7","1.31","7.69","2.76","3.81","0.1","0.2","11432"
"Felix Pena","Cubs","0","0","3.65","0","9","0","9.0","7","4","1","10","4","1.27","10.08","3.86","3.82","0.1","0.1","13403"
"Cliff Lee","Phillies","0","0","3.82","0","0","0","1.0","1","0","0","1","0","1.20","7.91","1.87","3.82","0.0","0.0","1636"
"Boone Logan","Indians","2","2","3.67","0","40","0","40.0","35","16","5","43","16","1.29","9.72","3.71","3.82","0.3","0.3","5525"
"Jo-Jo Reyes","Marlins","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.32","7.12","2.85","3.82","0.0","0.1","5559"
"Joaquin Benoit","Phillies","3","3","3.71","0","58","16","58.0","49","24","7","65","24","1.27","10.06","3.73","3.82","0.6","0.4","1437"
"Mike Minor","Royals","2","2","3.73","0","49","1","49.0","45","20","6","48","14","1.22","8.90","2.68","3.82","0.3","0.4","10021"
"Jed Bradley","Braves","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.37","7.94","3.60","3.82","0.0","0.1","13166"
"Brad Wieck","","0","0","3.55","0","1","0","1.0","1","0","0","1","0","1.32","9.89","4.22","3.82","0.0","0.1","sa659424"
"Nick Wittgren","Marlins","1","1","3.81","0","27","0","27.0","25","11","3","24","8","1.25","8.12","2.64","3.82","0.1","0.2","15594"
"Mychal Givens","Orioles","3","2","3.70","0","49","0","49.0","41","20","6","56","21","1.28","10.25","3.89","3.82","0.4","0.4","10430"
"Felix Hernandez","Mariners","11","10","3.86","28","28","0","178.0","176","76","19","154","55","1.30","7.78","2.77","3.82","2.8","2.6","4772"
"Kyle Zimmer","","0","0","3.68","0","9","0","9.0","8","4","1","9","4","1.29","9.02","3.63","3.83","0.1","0.1","sa621583"
"Xavier Cedeno","Rays","3","3","3.53","0","57","10","57.0","52","22","5","52","22","1.31","8.25","3.52","3.83","0.3","0.5","36"
"Drew Steckenrider","","0","0","3.64","0","9","0","9.0","8","4","1","9","4","1.38","8.92","4.39","3.83","0.1","0.1","sa621408"
"Kevin Chapman","Braves","1","2","3.66","0","31","0","31.0","28","13","3","32","14","1.36","9.41","4.21","3.83","0.2","0.2","11240"
"Cory Luebke","Pirates","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.33","8.98","3.70","3.83","0.0","0.1","1984"
"Ivan Nova","Pirates","7","7","4.07","20","20","0","116.0","126","52","12","87","26","1.31","6.73","2.02","3.83","1.7","1.2","1994"
"Joe Gunkel","","0","0","3.69","0","9","0","9.0","9","4","1","7","1","1.16","7.31","1.51","3.83","0.1","0.1","sa738176"
"Trevor Oaks","","0","0","3.75","0","0","0","1.0","1","0","0","1","0","1.28","6.71","2.24","3.83","0.0","0.0","sa829144"
"Michael Lorenzen","Reds","2","2","3.71","0","48","0","48.0","45","20","5","47","17","1.28","8.76","3.13","3.83","0.3","0.3","14843"
"Brian Duensing","Cubs","2","1","3.58","0","31","0","31.0","29","12","3","29","11","1.29","8.35","3.27","3.83","0.3","0.3","4064"
"Yimi Garcia","Dodgers","0","0","3.71","0","1","0","1.0","1","0","0","1","0","1.18","9.60","2.77","3.84","0.0","0.1","12095"
"Tony Watson","Pirates","3","3","3.84","0","57","32","57.0","56","24","6","50","18","1.30","7.86","2.90","3.84","0.3","0.1","3132"
"Angel Sanchez","","0","0","3.84","0","1","0","1.0","1","0","0","1","0","1.29","7.43","2.59","3.84","0.0","0.1","sa596521"
"Taylor Rogers","Twins","2","2","3.81","0","49","1","49.0","49","21","5","42","14","1.29","7.74","2.62","3.84","0.3","0.4","13449"
"Kyle Hendricks","Cubs","10","8","3.78","26","26","0","153.0","151","64","17","129","42","1.26","7.58","2.47","3.84","2.4","2.4","12049"
"Blake Cooper","","0","0","3.61","0","1","0","1.0","1","0","0","1","0","1.38","8.32","4.07","3.84","0.0","0.1","sa549089"
"Joe Smith","Blue Jays","2","2","3.75","0","49","0","49.0","47","20","5","44","16","1.30","8.18","3.05","3.84","0.4","0.4","3281"
"Andrew McKirahan","Braves","0","0","3.70","0","1","0","1.0","1","0","0","1","0","1.34","8.48","3.59","3.84","0.0","0.1","12870"
"Drew Pomeranz","Red Sox","4","3","3.84","11","11","0","64.0","57","27","8","68","25","1.28","9.57","3.49","3.84","1.1","1.2","11426"
"Carlos Fisher","Padres","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.35","10.11","4.47","3.85","0.0","0.1","9832"
"Joe Ross","Nationals","9","7","3.94","23","23","0","130.0","129","57","15","117","38","1.28","8.08","2.63","3.85","2.0","1.9","12972"
"Fernando Salas","Mets","2","2","3.88","0","49","0","49.0","46","21","6","48","15","1.25","8.91","2.71","3.85","0.3","0.1","4971"
"Robbie Ross Jr.","Red Sox","3","2","3.73","0","49","0","49.0","47","20","4","43","18","1.34","8.04","3.36","3.85","0.3","0.5","6819"
"Jake McGee","Rockies","2","2","3.92","0","48","3","48.0","45","21","6","51","17","1.30","9.46","3.27","3.85","0.4","0.5","7550"
"Oliver Perez","Nationals","2","2","3.75","0","35","0","35.0","31","15","4","38","15","1.31","9.71","3.76","3.85","0.2","0.2","1514"
"Chris Stratton","Giants","1","1","3.71","0","26","0","26.0","25","11","3","23","9","1.30","7.71","3.11","3.85","0.1","0.1","13761"
"Mauricio Cabrera","Braves","2","2","3.66","0","49","1","49.0","42","20","4","55","29","1.44","10.04","5.30","3.85","0.3","0.4","12975"
"Matt Moore","Giants","10","9","3.76","27","27","0","156.0","144","65","17","146","56","1.28","8.39","3.22","3.86","2.1","2.1","1890"
"Ariel Hernandez","Reds","0","0","3.58","0","9","0","9.0","7","3","1","11","5","1.39","11.30","5.52","3.86","0.1","0.1","15603"
"Paul Sewald","Mets","1","1","3.84","0","22","0","22.0","20","9","3","23","8","1.28","9.32","3.35","3.86","0.1","0.1","13892"
"Shane Greene","Tigers","2","2","3.77","0","49","0","49.0","47","21","5","45","16","1.28","8.32","2.92","3.86","0.3","0.4","10756"
"Fernando Rodney","Diamondbacks","3","3","3.80","0","57","29","57.0","52","24","5","57","27","1.39","9.07","4.28","3.86","0.3","0.5","494"
"Jose De Leon","Rays","4","4","3.75","11","11","0","63.0","54","26","8","69","22","1.20","9.82","3.14","3.86","1.2","1.1","15463"
"Wade LeBlanc","Pirates","2","2","3.78","3","34","0","47.0","47","20","6","39","12","1.25","7.54","2.20","3.86","0.4","0.4","5221"
"Jerry Sullivan","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.31","8.93","3.50","3.86","0.0","0.1","sa501200"
"Josh Judy","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.28","8.18","2.86","3.86","0.0","0.1","1975"
"Jonathan Broxton","Cardinals","2","2","3.87","0","49","0","49.0","46","21","5","46","20","1.36","8.53","3.69","3.87","0.2","0.2","4759"
"Duane Below","Marlins","0","0","3.72","0","1","0","1.0","1","0","0","1","0","1.24","6.92","2.16","3.87","0.0","0.1","3124"
"Daniel Hudson","Pirates","3","3","3.87","0","57","2","57.0","55","25","6","53","21","1.32","8.34","3.22","3.87","0.4","0.1","7146"
"Mark Montgomery","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.33","9.56","3.99","3.87","0.0","0.1","sa598328"
"Kaleb Fleck","","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.35","9.63","4.17","3.87","0.0","0.1","sa526875"
"Michael Tonkin","Twins","2","1","3.91","0","31","0","31.0","29","13","4","31","11","1.28","9.05","3.20","3.87","0.2","0.3","10315"
"Daniel Coulombe","Athletics","2","2","3.75","0","35","0","35.0","33","15","3","34","16","1.40","8.75","4.18","3.87","0.2","0.2","13293"
"Edgar Santana","","0","0","3.90","0","1","0","1.0","1","0","0","1","0","1.35","7.59","3.12","3.87","0.0","0.1","sa830146"
"Chris Smith","Athletics","1","1","3.89","0","18","0","18.0","17","8","2","16","6","1.30","8.35","3.05","3.88","0.1","0.1","4544"
"Mike Bolsinger","Dodgers","0","0","3.84","0","0","0","1.0","1","0","0","1","0","1.32","8.74","3.41","3.88","0.0","0.0","11137"
"Ryan Dull","Athletics","2","2","3.88","0","49","0","49.0","45","21","6","49","16","1.26","9.06","3.04","3.88","0.4","0.3","13974"
"Brandon Morrow","Padres","0","0","3.88","0","1","0","1.0","1","0","0","1","0","1.30","7.79","2.74","3.88","0.0","0.1","9346"
"Nick Vincent","Mariners","2","2","3.78","0","48","0","48.0","44","20","6","48","15","1.23","8.88","2.87","3.88","0.3","0.2","7555"
"Jose Quintana","White Sox","10","11","3.85","28","28","0","180.0","177","77","22","162","51","1.26","8.10","2.56","3.88","3.4","3.0","11423"
"Miguel Socolovich","Cardinals","1","1","3.88","0","26","0","26.0","25","11","3","25","10","1.31","8.49","3.36","3.89","0.1","0.1","6697"
"Sam Dyson","Rangers","2","1","3.85","0","31","0","31.0","31","13","3","25","12","1.40","7.39","3.49","3.89","0.2","0.3","11710"
"Jonathan Holder","Yankees","2","1","3.80","0","31","0","31.0","28","13","4","32","9","1.21","9.20","2.70","3.89","0.2","0.2","16588"
"Brian Ellington","Marlins","1","1","3.74","0","18","0","18.0","15","7","2","20","9","1.35","10.30","4.77","3.89","0.2","0.1","17233"
"Madison Younginer","Braves","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.35","8.91","3.92","3.89","0.0","0.1","10636"
"Luis Severino","Yankees","8","7","3.84","22","22","0","123.0","113","52","16","124","40","1.25","9.13","2.94","3.90","2.3","2.1","15890"
"Ray Black","","0","0","3.58","0","1","0","1.0","1","0","0","1","1","1.45","11.04","6.15","3.90","0.0","0.1","sa579473"
"Juan Perez","Blue Jays","0","0","3.70","0","1","0","1.0","1","0","0","1","1","1.37","9.83","4.60","3.90","0.0","0.1","2557"
"Aaron Brooks","Cubs","1","1","3.82","0","18","0","18.0","17","7","2","15","4","1.22","7.59","2.10","3.90","0.1","0.1","12272"
"Sonny Gray","Athletics","8","8","4.04","23","23","0","141.0","145","63","14","117","47","1.36","7.48","3.03","3.90","2.2","1.9","12768"
"Adrian Houser","Brewers","0","0","3.91","0","1","0","1.0","1","0","0","1","0","1.35","8.20","3.34","3.90","0.0","0.1","12718"
"Jeremy Affeldt","Giants","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.39","6.80","3.57","3.90","0.0","0.1","583"
"Dillon Peters","","0","0","3.79","0","0","0","1.0","1","0","0","1","0","1.32","6.47","2.60","3.90","0.0","0.0","sa599187"
"Bryan Shaw","Indians","3","2","3.80","0","49","2","49.0","46","21","5","45","19","1.34","8.32","3.48","3.90","0.3","0.3","8110"
"Daniel Stumpf","Phillies","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.31","8.73","3.54","3.90","0.0","0.1","13780"
"Hector Ambriz","Padres","0","0","3.83","0","1","0","1.0","1","0","0","1","0","1.32","7.86","3.13","3.91","0.0","0.1","559"
"Zach Jackson","Nationals","0","0","3.79","0","1","0","1.0","1","0","0","1","0","1.38","7.63","3.41","3.91","0.0","0.1","8356"
"Andrew Suarez","","0","0","3.76","0","0","0","1.0","1","0","0","1","0","1.30","6.74","2.61","3.91","0.0","0.0","sa598260"
"Phil Coke","Pirates","0","0","3.81","0","1","0","1.0","1","0","0","1","0","1.38","7.65","3.43","3.91","0.0","0.1","5535"
"Carlos Frias","Dodgers","0","0","3.78","0","1","0","1.0","1","0","0","1","0","1.30","7.26","2.65","3.91","0.0","0.1","3547"
"Charlie Furbush","","1","1","3.80","0","22","0","22.0","20","9","2","22","8","1.30","9.03","3.45","3.91","0.1","0.2","1370"
"Chang-Yong Lim","Cubs","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.30","8.55","3.33","3.91","0.0","0.1","14445"
"Odrisamer Despaigne","Marlins","0","0","3.88","0","9","0","9.0","9","4","1","7","3","1.34","7.13","2.97","3.91","0.1","0.1","16017"
"Kyle McGrath","","0","0","3.74","0","1","0","1.0","1","0","0","1","0","1.23","9.17","2.97","3.91","0.0","0.1","sa829726"
"Jose Alvarez","Angels","3","3","3.63","0","57","0","57.0","53","23","6","51","21","1.30","8.05","3.27","3.91","0.2","0.4","5358"
"Shawn Tolleson","Rays","1","1","3.73","0","22","0","22.0","20","9","3","21","8","1.27","8.50","3.11","3.91","0.1","0.2","10481"
"Silvino Bracho","Diamondbacks","1","1","3.97","0","13","0","13.0","12","6","2","14","5","1.24","9.83","3.12","3.91","0.1","0.1","15051"
"Glen Perkins","Twins","0","0","3.88","0","9","0","9.0","8","4","1","9","3","1.25","8.71","2.71","3.91","0.0","0.1","8041"
"Masahiro Tanaka","Yankees","11","10","3.90","28","28","0","179.0","179","78","24","157","41","1.23","7.89","2.05","3.91","3.3","2.8","15764"
"Jeff Francis","Blue Jays","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.26","7.80","2.44","3.91","0.0","0.1","4684"
"C.C. Lee","Indians","0","0","3.85","0","1","0","1.0","1","0","0","1","0","1.28","8.92","3.22","3.92","0.0","0.1","5177"
"Michael Wacha","Cardinals","7","7","3.97","20","20","0","115.0","114","51","13","101","37","1.31","7.94","2.93","3.92","1.6","1.5","14078"
"Kyle Fischer","","0","0","3.82","0","1","0","1.0","1","0","0","1","0","1.39","7.11","3.52","3.92","0.0","0.1","sa829490"
"Ryan Brasier","Angels","0","0","3.69","0","1","0","1.0","1","0","0","1","0","1.27","8.62","3.38","3.92","0.0","0.1","5615"
"Jason Gurka","Rockies","0","0","3.96","0","1","0","1.0","1","0","0","1","0","1.35","8.10","3.05","3.92","0.0","0.1","8007"
"Tyler Skaggs","Angels","9","8","3.77","24","24","0","139.0","128","58","16","133","49","1.27","8.60","3.19","3.92","1.9","2.1","10190"
"Michael Fulmer","Tigers","10","9","3.93","26","26","0","153.0","148","67","18","136","46","1.27","8.01","2.71","3.92","2.6","2.4","13218"
"A.J. Burnett","Pirates","0","0","4.16","0","0","0","1.0","1","0","0","1","0","1.39","7.55","3.25","3.92","0.0","0.0","512"
"Alex Meyer","Angels","4","4","3.70","11","11","0","61.0","52","25","7","64","28","1.31","9.49","4.13","3.92","0.9","1.0","12833"
"Eric O'Flaherty","Braves","2","2","3.83","0","36","0","36.0","36","15","3","30","14","1.41","7.51","3.59","3.92","0.1","0.2","5746"
"Erasmo Ramirez","Rays","2","2","3.76","0","48","0","48.0","46","20","6","41","13","1.23","7.64","2.36","3.93","0.3","0.3","10314"
"Dan Runzler","Giants","0","0","3.52","0","1","0","1.0","1","0","0","1","1","1.44","8.95","5.10","3.93","0.0","0.1","4080"
"Manny Parra","Reds","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.32","8.80","3.52","3.93","0.0","0.1","4279"
"Mike Leake","Cardinals","10","10","4.04","27","27","0","166.0","181","74","18","117","38","1.32","6.38","2.06","3.93","2.3","2.0","10130"
"Joe Broussard","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.26","8.55","2.96","3.93","0.0","0.1","sa708442"
"Tommy Hunter","Rays","1","1","3.79","0","30","0","30.0","30","13","4","25","9","1.27","7.52","2.55","3.94","0.2","0.1","1157"
"Armando Rivero","","0","0","3.70","0","1","0","1.0","1","0","0","1","1","1.33","10.66","4.77","3.94","0.0","0.1","sa739701"
"Drew Storen","Reds","3","3","3.84","0","57","3","57.0","54","24","7","54","19","1.27","8.48","2.93","3.94","0.3","0.4","6983"
"Brian Flynn","Royals","0","0","3.72","0","9","0","9.0","8","4","1","8","4","1.34","8.26","3.65","3.94","0.0","0.1","12027"
"Jorge de la Rosa","Diamondbacks","4","4","3.96","6","54","3","79.0","77","35","8","74","30","1.35","8.35","3.41","3.94","0.8","0.8","2047"
"Robert Zarate","","0","0","3.70","0","0","0","1.0","1","0","0","1","0","1.30","8.53","3.49","3.94","0.0","0.0","sa471754"
"Yuhei Nakaushiro","","0","0","3.80","0","1","0","1.0","1","0","0","1","0","1.35","9.18","3.98","3.94","0.0","0.1","sa653446"
"Dylan Floro","Rays","0","0","3.76","0","1","0","1.0","1","0","0","1","0","1.27","6.02","2.01","3.94","0.0","0.1","13394"
"Jose Oyervides","","0","0","3.90","0","0","0","1.0","1","0","0","1","0","1.33","8.04","3.26","3.94","0.0","0.0","sa202000"
"Mike Montgomery","Cubs","6","5","3.71","11","38","0","91.0","85","37","9","83","38","1.36","8.25","3.76","3.94","1.0","1.2","4869"
"Preston Guilmet","Brewers","0","0","4.01","0","1","0","1.0","1","0","0","1","0","1.29","8.75","2.95","3.94","0.0","0.1","7303"
"Adam Wilk","Angels","0","0","3.65","0","1","0","1.0","1","0","0","1","0","1.18","7.30","1.95","3.94","0.0","0.1","8421"
"Wei-Yin Chen","Marlins","9","9","3.96","26","26","0","149.0","151","66","19","120","35","1.24","7.22","2.10","3.94","1.9","2.0","13071"
"Charles Brewer","Diamondbacks","0","0","3.94","0","1","0","1.0","1","0","0","1","0","1.29","7.87","2.76","3.94","0.0","0.1","9155"
"Matt Andriese","Rays","6","6","3.92","18","18","0","101.0","99","44","13","87","28","1.25","7.73","2.46","3.94","1.6","1.4","12022"
"Carlos Rodon","White Sox","7","8","3.94","22","22","0","125.0","115","55","15","130","50","1.32","9.37","3.61","3.95","1.9","1.9","16137"
"Lance Lynn","Cardinals","9","8","3.98","24","24","0","140.0","136","62","15","128","51","1.33","8.21","3.25","3.95","2.0","1.8","2520"
"Luke Jackson","Braves","1","1","3.87","0","13","0","13.0","12","6","1","14","7","1.39","9.72","4.58","3.95","0.1","0.1","11752"
"Chris Volstad","Pirates","0","0","4.07","0","1","0","1.0","1","0","0","1","0","1.34","5.69","1.99","3.95","0.0","0.1","9901"
