"Name","Team","W","L","ERA","GS","G","SV","IP","H","ER","HR","SO","BB","WHIP","K/9","BB/9","FIP","WAR","RA9-WAR","playerid"
"Yoanys Quiala","","0","0","5.45","0","0","0","1.0","1","1","0","1","0","1.60","4.86","3.99","5.50","0.0","0.0","sa876861"
"Christian Morris","","0","0","5.30","0","1","0","1.0","1","1","0","1","0","1.56","5.90","4.19","5.50","0.0","0.0","sa873958"
"Andrew Schwaab","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.67","6.81","5.56","5.50","0.0","0.0","sa857571"
"Dominic DeMasi","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.69","4.86","4.97","5.50","0.0","0.0","sa829567"
"Pete Kelich","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.59","5.26","4.10","5.50","0.0","0.0","sa738910"
"Ben Eckels","","0","0","5.41","0","0","0","1.0","1","1","0","1","1","1.70","5.98","5.50","5.50","0.0","0.0","sa658176"
"Jose Barajas","","0","0","5.32","0","1","0","1.0","1","1","0","1","1","1.71","6.19","5.77","5.50","0.0","0.0","sa455494"
"Erick Leal","","0","0","5.34","0","0","0","1.0","1","1","0","1","0","1.55","5.19","3.88","5.50","0.0","0.0","sa657825"
"Aldo Montes","","0","0","5.42","0","0","0","1.0","1","1","0","1","0","1.59","5.40","4.23","5.50","0.0","0.0","sa547921"
"Franklyn Kilome","","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.65","6.47","5.28","5.50","0.0","0.0","sa830592"
"Javier Salas","","0","0","5.59","0","0","0","1.0","1","1","0","1","1","1.66","5.95","4.74","5.50","0.0","0.0","sa738903"
"Reece Karalus","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.63","5.69","5.13","5.51","0.0","0.0","sa873637"
"Ryan Hendrix","","0","0","5.17","0","1","0","1.0","1","1","0","1","1","1.73","7.20","6.48","5.51","0.0","0.0","sa738145"
"Alex Gunn","","0","0","5.39","0","0","0","1.0","1","1","0","1","1","1.64","5.11","4.58","5.51","0.0","0.0","sa922402"
"Tyler Brosius","","0","0","5.47","0","0","0","1.0","1","1","0","1","1","1.72","5.30","5.27","5.51","0.0","0.0","sa738719"
"Daniel Baca","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.63","6.03","4.92","5.51","0.0","0.0","sa202850"
"Cecilio Garibaldi","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.64","5.27","4.61","5.51","0.0","0.0","sa203908"
"Anthony Gomez","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.67","6.91","5.83","5.51","0.0","0.0","sa914048"
"Michael Theofanopoulos","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.69","7.03","6.04","5.51","0.0","0.0","sa709017"
"Brady Anderson","","0","0","5.45","0","1","0","1.0","1","1","0","1","0","1.62","5.08","4.31","5.51","0.0","0.0","sa920186"
"Nathanael Santiago","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.69","7.11","6.08","5.51","0.0","0.0","sa869604"
"James Allen","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.55","5.77","3.98","5.51","0.0","0.0","sa599561"
"Alex Katz","","0","0","5.11","0","1","0","1.0","1","1","0","1","1","1.79","6.49","6.68","5.51","0.0","0.0","sa827486"
"Anthony Ranaudo","White Sox","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.49","6.43","3.55","5.51","0.0","0.0","11424"
"Michael Peoples","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.59","4.61","3.83","5.51","0.0","0.0","sa658314"
"Heberto Gonzalez","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.71","4.68","5.06","5.51","0.0","0.0","sa508082"
"Ryan Clark","","0","0","5.53","0","0","0","1.0","1","1","0","1","0","1.60","5.41","4.20","5.51","0.0","0.0","sa875057"
"Sam Clay","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.78","6.75","6.74","5.51","0.0","0.0","sa828815"
"James Bourque","","0","0","5.46","0","0","0","1.0","1","1","0","1","1","1.71","5.32","5.15","5.52","0.0","0.0","sa829330"
"Trent Szkutnik","","0","0","5.21","0","1","0","1.0","1","1","0","1","0","1.61","5.08","4.47","5.52","0.0","0.0","sa709586"
"Matt Milburn","","0","0","5.62","0","0","0","1.0","1","1","0","1","1","1.66","5.12","4.51","5.52","0.0","0.0","sa913084"
"Spenser Watkins","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.57","5.49","4.06","5.52","0.0","0.0","sa829520"
"Collin Wiles","","0","0","5.53","0","0","0","1.0","1","1","0","1","0","1.50","4.95","2.94","5.52","0.0","0.0","sa657869"
"Roel Ramirez","","0","0","5.21","0","1","0","1.0","1","1","0","1","0","1.56","5.13","4.16","5.52","0.0","0.0","sa737902"
"Fernando Miranda","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.63","6.39","5.07","5.52","0.0","0.0","sa736828"
"David Whitehead","","0","0","5.54","0","0","0","1.0","1","1","0","1","1","1.71","5.50","5.22","5.52","0.0","0.0","sa549998"
"Dennis Torres","","0","0","5.39","0","1","0","1.0","1","1","0","1","0","1.60","5.92","4.46","5.52","0.0","0.0","sa658652"
"Alex White","Rockies","0","0","5.72","0","0","0","1.0","1","1","0","1","0","1.63","5.98","4.24","5.52","0.0","0.0","10054"
"Jeffrey Shields","","0","0","5.49","0","0","0","1.0","1","1","0","0","0","1.67","4.19","4.28","5.52","0.0","0.0","sa548358"
"Phil Bickford","","0","0","5.58","0","0","0","1.0","1","1","0","1","1","1.60","7.26","4.77","5.52","0.0","0.0","sa737441"
"Josh Kimborowicz","","0","0","5.37","0","0","0","1.0","1","1","0","1","0","1.56","5.86","4.25","5.52","0.0","0.0","sa738307"
"Julio Rivera","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.63","5.52","4.59","5.52","0.0","0.0","sa735642"
"Azael Alvarez","","0","0","5.23","0","1","0","1.0","1","1","0","1","1","1.67","6.00","5.43","5.52","0.0","0.0","sa200944"
"Henry Villar","","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.61","4.91","4.00","5.52","0.0","0.0","5360"
"Matt Bischoff","","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.50","6.41","3.49","5.52","0.0","0.0","sa549461"
"Yorman Landa","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.74","6.48","6.15","5.52","0.0","0.0","sa597276"
"Jose Almonte","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.69","6.41","5.55","5.52","0.0","0.0","sa737055"
"Austin Orewiler","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.62","5.49","4.68","5.52","0.0","0.0","sa875673"
"Mike Recchia","","0","0","5.50","0","0","0","1.0","1","1","0","1","0","1.48","6.75","3.57","5.53","0.0","0.0","sa550224"
"Christian Montgomery","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.78","7.66","7.12","5.53","0.0","0.0","sa598177"
"Misael Verduzco","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.65","6.64","5.44","5.53","0.0","0.0","sa652171"
"Roberto Padilla","","0","0","5.35","0","0","0","1.0","1","1","0","1","1","1.69","4.88","4.90","5.53","0.0","0.0","sa549660"
"Sergio Zamudio","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.67","5.99","5.24","5.53","0.0","0.0","sa730096"
"Phil Kish","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.68","5.12","4.88","5.53","0.0","0.0","sa739666"
"Franklin Perez","","0","0","5.48","0","0","0","1.0","1","1","0","1","0","1.58","6.31","4.49","5.53","0.0","0.0","sa873722"
"Jacob Petersen","","0","0","5.08","0","1","0","1.0","1","1","0","1","1","1.69","6.03","5.84","5.53","0.0","0.0","sa829640"
"Ian Oxnevad","","0","0","5.42","0","0","0","1.0","1","1","0","1","1","1.69","5.21","5.01","5.53","0.0","0.0","sa875209"
"Joaquin Lara","","0","0","5.39","0","1","0","1.0","1","1","0","1","1","1.67","6.28","5.42","5.53","0.0","0.0","sa871171"
"Nate Griep","","0","0","5.52","0","1","0","1.0","1","1","0","1","1","1.70","7.16","5.73","5.53","0.0","0.0","sa875199"
"Michael Velasquez","","0","0","5.23","0","0","0","1.0","1","1","0","1","0","1.58","4.59","4.14","5.53","0.0","0.0","sa834330"
"Blake Schwartz","","0","0","5.56","0","0","0","1.0","1","1","0","1","0","1.52","5.80","3.50","5.53","0.0","0.0","sa579541"
"Jesus Carrillo","","0","0","5.24","0","1","0","1.0","1","1","0","1","1","1.72","5.86","5.75","5.53","0.0","0.0","sa745946"
"Marcus Crescentini","","0","0","5.24","0","1","0","1.0","1","1","0","1","1","1.78","7.36","7.21","5.53","0.0","0.0","sa875843"
"Edison Frias","","0","0","5.49","0","0","0","1.0","1","1","0","1","0","1.56","5.97","4.14","5.53","0.0","0.0","sa605481"
"Caleb Baragar","","0","0","5.27","0","0","0","1.0","1","1","0","1","1","1.66","5.10","5.13","5.53","0.0","0.0","sa918160"
"Ben Carlson","","0","0","5.22","0","1","0","1.0","1","1","0","1","1","1.67","5.51","5.37","5.53","0.0","0.0","sa739009"
"Javier Martinez","","0","0","5.56","0","0","0","1.0","1","1","0","1","0","1.57","4.81","3.52","5.53","0.0","0.0","sa200959"
"Michael Shawaryn","","0","0","5.68","0","0","0","1.0","1","1","0","1","1","1.65","5.98","4.88","5.53","0.0","0.0","sa738524"
"Andrew Cooper","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.71","4.71","4.90","5.53","0.0","0.0","sa738579"
"Yair Lozoya","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.56","4.99","3.79","5.53","0.0","0.0","sa656388"
"Anthony McIver","","0","0","5.32","0","1","0","1.0","1","1","0","1","1","1.69","5.97","5.44","5.53","0.0","0.0","sa875625"
"Jordan DeLorenzo","","0","0","5.28","0","1","0","1.0","1","1","0","1","1","1.73","6.18","5.97","5.54","0.0","0.0","sa827452"
"Fredy Quintero","","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.60","5.21","4.16","5.54","0.0","0.0","sa456031"
"Jeffrey Springs","","0","0","5.35","0","0","0","1.0","1","1","0","1","1","1.65","6.47","5.30","5.54","0.0","0.0","sa876019"
"Matt Campbell","","0","0","5.25","0","1","0","1.0","1","1","0","1","1","1.68","6.67","5.82","5.54","0.0","0.0","sa829183"
"Anyelo Leclerc","","0","0","5.53","0","1","0","1.0","1","1","0","1","0","1.56","6.32","4.34","5.54","0.0","0.0","sa551970"
"Mark Pope","","0","0","5.30","0","1","0","1.0","1","1","0","1","1","1.67","5.78","5.25","5.54","0.0","0.0","sa455411"
"Michael Sullivan","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.69","6.64","5.83","5.54","0.0","0.0","sa829643"
"Alec Asher","Orioles","1","1","5.48","3","3","0","16.0","18","10","3","10","5","1.43","5.80","2.71","5.54","0.0","0.0","13560"
"Yao-Lin Wang","","0","0","5.39","0","0","0","1.0","1","1","0","1","0","1.59","5.80","4.49","5.54","0.0","0.0","sa549463"
"Lachlan Wells","","0","0","5.47","0","0","0","1.0","1","1","0","1","0","1.58","5.73","4.18","5.54","0.0","0.0","sa877857"
"Reggie McClain","","0","0","5.44","0","0","0","1.0","1","1","0","1","0","1.56","5.04","3.82","5.54","0.0","0.0","sa918281"
"Mark Reyes","","0","0","5.20","0","0","0","1.0","1","1","0","1","1","1.72","4.87","5.62","5.54","0.0","0.0","sa602813"
"Stephen Woods","","0","0","5.40","0","0","0","1.0","1","1","0","1","1","1.74","5.50","5.90","5.54","0.0","0.0","sa737853"
"Spencer Trayner","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.75","5.68","5.85","5.54","0.0","0.0","sa873654"
"Victor Gonzalez","","0","0","5.23","0","0","0","1.0","1","1","0","1","1","1.66","5.86","5.30","5.54","0.0","0.0","sa739644"
"Stephen Tarpley","","0","0","5.35","0","0","0","1.0","1","1","0","1","0","1.60","5.55","4.37","5.54","0.0","0.0","sa598104"
"JoJo Romero","","0","0","5.29","0","0","0","1.0","1","1","0","1","1","1.68","5.62","5.22","5.54","0.0","0.0","sa917955"
"Nick Neidert","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.53","5.18","3.66","5.55","0.0","0.0","sa874797"
"Edgar Osuna","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.55","5.09","3.76","5.55","0.0","0.0","sa328973"
"Gabriel Llanes","","0","0","5.57","0","0","0","1.0","1","1","0","0","0","1.65","3.71","3.74","5.55","0.0","0.0","sa829197"
"Eric Dorsch","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.79","5.30","5.92","5.55","0.0","0.0","sa738722"
"LJ Brewster","","0","0","5.39","0","0","0","1.0","1","1","0","0","1","1.77","4.45","5.65","5.55","0.0","0.0","sa875329"
"Brian Baker","","0","0","5.53","0","0","0","1.0","1","1","0","1","0","1.57","4.50","3.49","5.55","0.0","0.0","sa295129"
"Derek Hankins","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.49","4.84","2.92","5.55","0.0","0.0","sa254024"
"James Campbell","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.66","5.77","5.15","5.55","0.0","0.0","sa658193"
"Luis Meza","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.65","5.76","5.03","5.55","0.0","0.0","sa506964"
"Francys Peguero","","0","0","5.51","0","1","0","1.0","1","1","0","1","1","1.73","5.56","5.44","5.55","0.0","0.0","sa748442"
"Juan Macias","","0","0","5.40","0","1","0","1.0","1","1","0","1","1","1.65","6.04","5.16","5.55","0.0","0.0","sa914049"
"Taylore Cherry","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.70","6.33","5.69","5.55","0.0","0.0","sa876080"
"Mason McCullough","","0","0","5.33","0","1","0","1.0","1","1","0","1","1","1.78","7.79","7.24","5.55","0.0","0.0","sa827446"
"Rainy Lara","","0","0","5.43","0","0","0","1.0","1","1","0","1","0","1.48","5.93","3.44","5.55","0.0","0.0","sa550638"
"Mario Zapari","","0","0","5.42","0","1","0","1.0","1","1","0","1","1","1.64","6.46","5.25","5.56","0.0","0.0","sa504956"
"Mickey Jannis","","0","0","5.50","0","0","0","1.0","1","1","0","1","1","1.69","5.18","4.96","5.56","0.0","0.0","sa550198"
"Marc Brakeman","","0","0","5.63","0","0","0","1.0","1","1","0","1","1","1.66","5.46","4.81","5.56","0.0","0.0","sa857669"
"Jerad McCrummen","","0","0","5.60","0","1","0","1.0","1","1","0","1","1","1.80","5.47","5.78","5.56","0.0","0.0","sa738253"
"Starlyn Suriel","","0","0","5.40","0","1","0","1.0","1","1","0","1","0","1.50","6.45","3.96","5.56","0.0","0.0","sa829880"
"Michael Murray","","0","0","5.65","0","0","0","1.0","1","1","0","1","0","1.63","4.91","4.16","5.56","0.0","0.0","sa857583"
"Hector Silvestre","","0","0","5.38","0","0","0","1.0","1","1","0","1","0","1.57","5.02","3.93","5.56","0.0","0.0","sa599917"
"Cesar Carrillo","","0","0","5.35","0","1","0","1.0","1","1","0","1","1","1.69","5.15","5.10","5.56","0.0","0.0","sa543875"
"Alex Keudell","","0","0","5.40","0","0","0","1.0","1","1","0","1","0","1.58","4.98","4.14","5.56","0.0","0.0","sa602540"
"Angel Mejia","","0","0","5.49","0","0","0","1.0","1","1","0","1","1","1.66","5.06","4.70","5.56","0.0","0.0","sa739255"
"Taylor Widener","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.59","6.29","4.42","5.56","0.0","0.0","sa918271"
"Travis Herrin","","0","0","5.21","0","1","0","1.0","1","1","0","1","1","1.67","5.66","5.45","5.56","0.0","0.0","sa875780"
"Daniel Cordero","","0","0","5.54","0","0","0","1.0","1","1","0","1","1","1.72","5.54","5.36","5.56","0.0","0.0","sa657244"
"Felix Carvallo","","0","0","5.29","0","1","0","1.0","1","1","0","1","1","1.72","6.36","5.93","5.56","0.0","0.0","sa657664"
"Merandy Gonzalez","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.64","5.66","4.75","5.56","0.0","0.0","sa737381"
"Blake Bivens","","0","0","5.36","0","0","0","1.0","1","1","0","1","1","1.60","5.41","4.57","5.56","0.0","0.0","sa828880"
"Eder Llamas","","0","0","5.46","0","0","0","1.0","1","1","0","1","0","1.62","5.07","4.42","5.56","0.0","0.0","sa509457"
"Luis De Los Santos","","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.64","5.01","4.40","5.56","0.0","0.0","sa873752"
"Kevin McAvoy","","0","0","5.61","0","0","0","1.0","1","1","0","1","1","1.70","5.20","5.10","5.56","0.0","0.0","sa827491"
"Craig Missigman","","0","0","5.36","0","1","0","1.0","1","1","0","1","1","1.74","7.04","6.43","5.56","0.0","0.0","sa601196"
"Kyle McKenzie","","0","0","5.27","0","1","0","1.0","1","1","0","1","1","1.65","5.48","5.07","5.57","0.0","0.0","sa502698"
"Lukas Schiraldi","","0","0","5.19","0","1","0","1.0","1","1","0","1","1","1.73","7.65","6.89","5.57","0.0","0.0","sa738692"
"Conner Greene","","0","1","5.50","1","1","0","8.0","9","5","1","5","4","1.61","5.58","4.56","5.57","0.0","0.0","sa737829"
"Brandon Lee","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.73","5.80","5.69","5.57","0.0","0.0","sa739846"
"Jake Woodford","","0","0","5.59","0","0","0","1.0","1","1","0","1","1","1.67","4.95","4.60","5.57","0.0","0.0","sa874753"
"John Williamson","","0","0","5.13","0","1","0","1.0","1","1","0","1","1","1.72","6.33","6.24","5.57","0.0","0.0","sa875358"
"Yoel Espinal","","0","0","5.16","0","1","0","1.0","1","1","0","1","1","1.70","7.98","6.91","5.57","0.0","0.0","sa597725"
"Andrew Thurman","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.62","6.67","5.16","5.57","0.0","0.0","sa621668"
"Hector Navarro","","0","0","5.42","0","1","0","1.0","1","1","0","1","0","1.57","6.07","4.39","5.57","0.0","0.0","sa184899"
"Josh DeGraaf","","0","0","5.55","0","1","0","1.0","1","1","0","1","1","1.61","5.80","4.52","5.57","0.0","0.0","sa876067"
"Joseph Zanghi","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.77","7.04","6.67","5.57","0.0","0.0","sa875398"
"Travis Eckert","","0","0","5.51","0","0","0","1.0","1","1","0","1","1","1.67","4.76","4.74","5.57","0.0","0.0","sa875261"
"Dace Kime","","0","0","5.38","0","1","0","1.0","1","1","0","1","1","1.61","5.94","4.82","5.57","0.0","0.0","sa548429"
"Oscar Hurtado","","0","0","5.37","0","1","0","1.0","1","1","0","1","1","1.72","6.57","6.10","5.57","0.0","0.0","sa210450"
"Zack Erwin","","0","0","5.50","0","0","0","1.0","1","1","0","0","0","1.65","4.48","4.32","5.57","0.0","0.0","sa857605"
"Randall Fant","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.64","6.28","5.14","5.57","0.0","0.0","sa502092"
"Steven Gruver","","0","0","5.48","0","0","0","1.0","1","1","0","1","1","1.69","5.00","4.85","5.57","0.0","0.0","sa577889"
"Norman Elenes","","0","0","5.31","0","1","0","1.0","1","1","0","1","1","1.74","5.38","5.73","5.57","0.0","0.0","sa504948"
"Elih Villanueva","Orioles","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.49","5.23","2.89","5.57","0.0","0.0","8796"
"Thomas Szapucki","","0","0","5.39","0","0","0","1.0","1","1","0","1","1","1.74","6.50","6.09","5.58","0.0","0.0","sa875054"
"Yefry Ramirez","","1","1","5.41","3","3","0","16.0","17","10","3","12","7","1.48","6.48","3.67","5.58","0.0","0.0","sa597051"
"Nathan Dorris","","0","0","5.26","0","0","0","1.0","1","1","0","1","1","1.67","5.77","5.39","5.58","0.0","0.0","sa503606"
"Thomas Jankins","","0","0","5.74","0","0","0","1.0","1","1","0","1","0","1.68","5.29","4.48","5.58","0.0","0.0","sa873276"
"Greg Peavey","","0","0","5.59","0","0","0","1.0","1","1","0","1","0","1.47","5.55","3.04","5.58","0.0","0.0","sa392163"
"Blair Walters","","0","0","5.30","0","0","0","1.0","1","1","0","1","1","1.66","5.79","5.15","5.58","0.0","0.0","sa598185"
"Jery Then","","0","0","5.39","0","1","0","1.0","1","1","0","1","1","1.80","5.90","6.47","5.58","0.0","0.0","sa835754"
"Jefry Rodriguez","","0","0","5.53","0","0","0","1.0","1","1","0","1","1","1.72","5.51","5.40","5.58","0.0","0.0","sa657760"
"Nolan Becker","","0","0","5.20","0","1","0","1.0","1","1","0","1","1","1.65","6.52","5.46","5.58","0.0","0.0","sa658169"
"Logan Verrett","Orioles","1","1","5.60","3","3","0","16.0","18","10","3","10","7","1.57","5.88","3.85","5.58","-0.1","0.0","12905"
"Matt Anderson","","0","0","5.66","0","0","0","1.0","1","1","0","1","1","1.73","5.62","5.41","5.58","0.0","0.0","sa918200"
"Tyler Peitzmeier","","0","0","5.18","0","1","0","1.0","1","1","0","1","1","1.73","6.02","6.09","5.58","0.0","0.0","sa875221"
"Taylor Cox","","0","0","5.21","0","1","0","1.0","1","1","0","1","1","1.80","5.88","6.52","5.59","0.0","0.0","sa829210"
"Leo Crawford","","0","0","5.28","0","0","0","1.0","1","1","0","1","0","1.60","5.24","4.45","5.59","0.0","0.0","sa872530"
"Joey Wentz","","0","0","5.46","0","0","0","1.0","1","1","0","1","1","1.73","6.02","5.71","5.59","0.0","0.0","sa917946"
"Brandon Miller","","0","0","5.52","0","0","0","1.0","1","1","0","1","0","1.60","4.87","4.05","5.59","0.0","0.0","sa873281"
"Jose Cobos","","0","0","5.41","0","1","0","1.0","1","1","0","1","1","1.63","6.46","5.15","5.59","0.0","0.0","sa508500"
"Jose Hernandez","","0","0","5.54","0","0","0","1.0","1","1","0","1","0","1.51","6.04","3.66","5.59","0.0","0.0","sa879512"
"Matt Walker","","0","0","5.34","0","1","0","1.0","1","1","0","1","1","1.64","6.09","5.25","5.59","0.0","0.0","sa876264"
"Rafael Cruz","","0","0","5.49","0","1","0","1.0","1","1","0","0","0","1.60","3.92","3.53","5.59","0.0","0.0","sa254448"
"Juan Pablo Menchaca","","0","0","5.45","0","1","0","1.0","1","1","0","1","1","1.66","6.32","5.35","5.59","0.0","0.0","sa329108"
"Andres Garcia","","0","0","5.47","0","1","0","1.0","1","1","0","1","1","1.69","6.10","5.44","5.59","0.0","0.0","sa653707"
"Kris Hall","","0","0","5.44","0","1","0","1.0","1","1","0","1","1","1.73","7.52","6.56","5.59","0.0","0.0","sa658114"
